-0.754	2.28736
-0.753	2.42898
-0.752	2.09866
-0.751	2.12636
-0.75	1.5
-0.749	2.12436
-0.748	2.09466
-0.747	2.42298
-0.746	2.27936
-0.745	2.35575
-0.744	2.26493
-0.743	2.34617
-0.742	2.21574
-0.741	2.47087
-0.74	2.3988
-0.739	2.62796
-0.738	2.60091
-0.737	2.58746
-0.736	2.40346
-0.735	2.48373
-0.734	2.3592
-0.733	2.43307
-0.732	2.45653
-0.731	2.62552
-0.73	2.46524
-0.729	2.27414
-0.728	2.28064
-0.727	2.21318
-0.726	2.26571
-0.725	2.15
-0.724	2.20206
-0.723	2.30005
-0.722	2.3748
-0.721	2.24849
-0.72	2.16249
-0.719	1.92893
-0.718	2.71766
-0.717	2.71374
-0.716	2.97224
-0.715	2.85143
-0.714	3.00236
-0.713	2.74896
-0.712	2.81571
-0.711	2.56977
-0.71	2.88408
-0.709	2.68848
-0.708	3.00308
-0.707	2.93853
-0.706	3.13124
-0.705	2.94329
-0.704	2.979
-0.703	2.78209
-0.702	3.05128
-0.701	3.07684
-0.7	3.3625
-0.699	3.0328
-0.698	3.03068
-0.697	2.84891
-0.696	2.92764
-0.695	2.74267
-0.694	2.7114
-0.693	2.76904
-0.692	2.86453
-0.691	2.78111
-0.69	2.75899
-0.689	2.61294
-0.688	2.45016
-0.687	2.44916
-0.686	2.60994
-0.685	2.75399
-0.684	2.77411
-0.683	2.85553
-0.682	2.75804
-0.681	2.6984
-0.68	2.72767
-0.679	2.91064
-0.678	2.82991
-0.677	3.00968
-0.676	3.0098
-0.675	3.3375
-0.674	3.04984
-0.673	3.02228
-0.672	2.75109
-0.671	2.946
-0.67	2.90829
-0.669	3.09424
-0.668	2.89953
-0.667	2.96208
-0.666	2.64548
-0.665	2.83908
-0.664	2.52277
-0.663	2.76671
-0.662	2.69787
-0.661	2.94936
-0.66	2.79654
-0.659	2.91524
-0.658	2.65472
-0.657	2.65666
-0.656	1.86658
-0.655	2.09749
-0.654	2.18131
-0.653	2.3058
-0.652	2.2293
-0.651	2.12906
-0.65	2.07512
-0.649	2.18871
-0.648	2.13418
-0.647	2.19964
-0.646	2.19114
-0.645	2.38024
-0.644	2.53852
-0.643	2.36753
-0.642	2.34207
-0.641	2.2662
-0.64	2.38873
-0.639	2.30646
-0.638	2.48846
-0.637	2.49991
-0.636	2.52496
-0.635	2.2938
-0.634	2.36387
-0.633	2.10674
-0.632	2.23517
-0.631	2.15193
-0.63	2.24075
-0.629	2.16236
-0.628	2.30398
-0.627	1.97366
-0.626	2.00136
-0.625	0.625
-0.624	1.24936
-0.623	1.21966
-0.622	1.54798
-0.621	1.46061
-0.62	1.537
-0.619	1.44618
-0.618	1.52742
-0.617	1.39699
-0.616	1.65212
-0.615	1.6363
-0.614	1.86546
-0.613	1.83841
-0.612	1.82496
-0.611	1.64096
-0.61	1.72123
-0.609	1.65348
-0.608	1.72656
-0.607	1.75055
-0.606	1.9198
-0.605	1.75899
-0.604	1.56842
-0.603	1.63037
-0.602	1.56345
-0.601	1.61624
-0.6	1.5
-0.599	1.55153
-0.598	1.64978
-0.597	1.72507
-0.596	1.65528
-0.595	1.56874
-0.594	1.33465
-0.593	1.56115
-0.592	1.55776
-0.591	1.81652
-0.59	1.75143
-0.589	1.90182
-0.588	1.64869
-0.587	1.71598
-0.586	1.46896
-0.585	1.78408
-0.584	1.64418
-0.583	1.95906
-0.582	1.89505
-0.581	2.08696
-0.58	1.89954
-0.579	1.93471
-0.578	1.79433
-0.577	2.06404
-0.576	2.08881
-0.575	2.375
-0.574	2.04476
-0.573	2.04345
-0.572	1.86168
-0.571	1.99586
-0.57	1.81142
-0.569	1.77962
-0.568	1.83806
-0.567	1.93355
-0.566	1.84933
-0.565	1.88399
-0.564	1.73741
-0.563	1.57543
-0.562	1.57443
-0.561	1.73441
-0.56	1.87899
-0.559	1.84233
-0.558	1.92455
-0.557	1.82706
-0.556	1.76662
-0.555	1.79642
-0.554	1.97886
-0.553	1.84268
-0.552	2.02245
-0.551	2.02176
-0.55	2.35
-0.549	2.06181
-0.548	2.03504
-0.547	1.76333
-0.546	1.90171
-0.545	1.86454
-0.544	2.04996
-0.543	1.85605
-0.542	1.91806
-0.541	1.6012
-0.54	1.73908
-0.539	1.42224
-0.538	1.66698
-0.537	1.5976
-0.536	1.84882
-0.535	1.69654
-0.534	1.75952
-0.533	1.49874
-0.532	1.50015
-0.531	1.27229
-0.53	1.50374
-0.529	1.5881
-0.528	1.65607
-0.527	1.57903
-0.526	1.47853
-0.525	1.42512
-0.524	1.53924
-0.523	1.48469
-0.522	1.54937
-0.521	1.48534
-0.52	1.67399
-0.519	1.8328
-0.518	1.66155
-0.517	1.63556
-0.516	1.56048
-0.515	1.62623
-0.514	1.54449
-0.513	1.72623
-0.512	1.73714
-0.511	1.76299
-0.51	1.5313
-0.509	1.54566
-0.508	1.28772
-0.507	1.41615
-0.506	1.33371
-0.505	1.422
-0.504	1.34414
-0.503	1.42871
-0.502	1.09839
-0.501	1.1269
-0.5	0.5
-0.499	1.1249
-0.498	1.09439
-0.497	1.42271
-0.496	1.33614
-0.495	1.412
-0.494	1.32171
-0.493	1.40215
-0.492	1.27172
-0.491	1.52766
-0.49	1.5113
-0.489	1.74099
-0.488	1.71314
-0.487	1.70023
-0.486	1.51649
-0.485	1.59623
-0.484	1.52848
-0.483	1.60156
-0.482	1.62555
-0.481	1.7948
-0.48	1.63399
-0.479	1.44342
-0.478	1.50537
-0.477	1.43845
-0.476	1.49124
-0.475	1.375
-0.474	1.42653
-0.473	1.52478
-0.472	1.60007
-0.471	1.53028
-0.47	1.44374
-0.469	1.20965
-0.468	1.43584
-0.467	1.43268
-0.466	1.69102
-0.465	1.62598
-0.464	1.77636
-0.463	1.52374
-0.462	1.59093
-0.461	1.34394
-0.46	1.6588
-0.459	1.51902
-0.458	1.83383
-0.457	1.7697
-0.456	1.96119
-0.455	1.77435
-0.454	1.80932
-0.453	1.66853
-0.452	1.93842
-0.451	1.96401
-0.45	2.24949
-0.449	1.91937
-0.448	1.91789
-0.447	1.73658
-0.446	1.87035
-0.445	1.68588
-0.444	1.6541
-0.443	1.71256
-0.442	1.8082
-0.441	1.72399
-0.44	1.75856
-0.439	1.61235
-0.438	1.45048
-0.437	1.44919
-0.436	1.60884
-0.435	1.75379
-0.434	1.71685
-0.433	1.7987
-0.432	1.70132
-0.431	1.64124
-0.43	1.67097
-0.429	1.85329
-0.428	1.71741
-0.427	1.89708
-0.426	1.89686
-0.425	2.22409
-0.424	1.93661
-0.423	1.90942
-0.422	1.63753
-0.421	1.77632
-0.42	1.73935
-0.419	1.92419
-0.418	1.7307
-0.417	1.79283
-0.416	1.47602
-0.415	1.6138
-0.414	1.29694
-0.413	1.54193
-0.412	1.47274
-0.411	1.72336
-0.41	1.57098
-0.409	1.63402
-0.408	1.37368
-0.407	1.37484
-0.406	1.14665
-0.405	1.37874
-0.404	1.46328
-0.403	1.53107
-0.402	1.45378
-0.401	1.35353
-0.4	1.3
-0.399	1.41424
-0.398	1.35945
-0.397	1.42437
-0.396	1.36042
-0.395	1.54899
-0.394	1.7078
-0.393	1.53655
-0.392	1.51056
-0.391	1.43548
-0.39	1.48857
-0.389	1.42582
-0.388	1.59174
-0.387	1.62164
-0.386	1.64432
-0.385	1.39365
-0.384	1.42066
-0.383	1.17854
-0.382	1.29432
-0.381	1.19605
-0.38	1.30332
-0.379	1.21282
-0.378	1.29422
-0.377	0.976552
-0.376	0.989239
-0.375	0.375
-0.374	1.73724
-0.373	1.72255
-0.372	2.03822
-0.371	1.95482
-0.37	2.04332
-0.369	1.93405
-0.368	2.03032
-0.367	1.91254
-0.366	2.15266
-0.365	2.12365
-0.364	2.37232
-0.363	2.34764
-0.362	2.31574
-0.361	2.14782
-0.36	2.20857
-0.359	2.15348
-0.358	2.21073
-0.357	2.25371
-0.356	2.40714
-0.355	2.25266
-0.354	2.07475
-0.353	2.12088
-0.352	2.06661
-0.351	2.1289
-0.35	2
-0.349	2.03887
-0.348	2.15295
-0.347	2.23456
-0.346	2.14895
-0.345	2.07507
-0.344	1.82199
-0.343	2.05768
-0.342	2.0735
-0.341	2.31602
-0.34	2.23833
-0.339	2.39503
-0.338	2.15823
-0.337	2.20644
-0.336	1.97527
-0.335	2.29645
-0.334	2.14402
-0.333	2.44301
-0.332	2.39153
-0.331	2.59885
-0.33	2.39302
-0.329	2.44065
-0.328	2.30302
-0.327	2.56026
-0.326	2.60167
-0.325	2.87449
-0.324	2.55702
-0.323	2.53973
-0.322	2.37107
-0.321	2.48902
-0.32	2.30455
-0.319	2.29175
-0.318	2.3344
-0.317	2.44902
-0.316	2.34899
-0.315	2.39622
-0.314	2.23102
-0.313	2.08497
-0.312	2.08368
-0.311	2.22751
-0.31	2.39144
-0.309	2.34185
-0.308	2.43952
-0.307	2.32315
-0.306	2.2789
-0.305	2.28964
-0.304	2.47196
-0.303	2.3519
-0.302	2.51892
-0.301	2.53451
-0.3	2.84909
-0.299	2.57427
-0.298	2.53153
-0.297	2.27253
-0.296	2.40765
-0.295	2.35802
-0.294	2.56185
-0.293	2.35253
-0.292	2.40201
-0.291	2.10102
-0.29	2.25145
-0.289	1.92827
-0.288	2.15744
-0.287	2.10723
-0.286	2.34203
-0.285	2.18333
-0.284	2.25902
-0.283	2.0145
-0.282	1.99668
-0.281	1.75899
-0.28	2.01007
-0.279	2.08195
-0.278	2.16556
-0.277	2.08195
-0.276	1.96587
-0.275	1.925
-0.274	2.0519
-0.273	1.98761
-0.272	2.03988
-0.271	1.99175
-0.27	2.16766
-0.269	2.32014
-0.268	2.16471
-0.267	2.11973
-0.266	2.06048
-0.265	2.11357
-0.264	2.05082
-0.263	2.21674
-0.262	2.24664
-0.261	2.26932
-0.26	2.01865
-0.259	2.04566
-0.258	1.80354
-0.257	1.91932
-0.256	1.82105
-0.255	1.92832
-0.254	1.83782
-0.253	1.91922
-0.252	1.60155
-0.251	1.61424
-0.25	1
-0.249	1.61224
-0.248	1.59755
-0.247	1.91322
-0.246	1.82982
-0.245	1.91832
-0.244	1.80834
-0.243	1.90567
-0.242	1.78718
-0.241	2.02837
-0.24	1.99865
-0.239	2.24803
-0.238	2.22228
-0.237	2.11609
-0.236	1.94711
-0.235	2.00857
-0.234	1.9542
-0.233	2.01021
-0.232	2.05381
-0.231	2.20602
-0.23	2.05235
-0.229	1.87379
-0.228	1.92086
-0.227	1.86578
-0.226	1.9292
-0.225	1.79995
-0.224	1.83817
-0.223	1.95315
-0.222	2.03391
-0.221	1.94972
-0.22	1.87495
-0.219	1.62122
-0.218	1.85732
-0.217	1.87385
-0.216	2.11531
-0.215	2.03833
-0.214	2.19574
-0.213	1.95788
-0.212	1.93179
-0.211	1.69956
-0.21	2.02145
-0.209	1.86973
-0.208	2.16836
-0.207	2.11618
-0.206	2.32456
-0.205	2.11802
-0.204	2.16493
-0.203	2.02838
-0.202	2.2849
-0.201	2.32738
-0.2	2.59949
-0.199	2.28131
-0.198	2.26508
-0.197	2.09643
-0.196	2.21331
-0.195	2.02955
-0.194	2.01747
-0.193	2.05904
-0.192	2.17437
-0.191	2.07328
-0.19	2.12122
-0.189	1.95674
-0.188	1.80961
-0.187	1.73333
-0.186	1.87822
-0.185	2.04144
-0.184	1.99114
-0.183	2.08988
-0.182	1.9728
-0.181	1.92961
-0.18	1.93964
-0.179	2.12125
-0.178	2.00226
-0.177	2.16927
-0.176	2.1838
-0.175	2.49909
-0.174	2.22498
-0.173	2.18118
-0.172	1.92289
-0.171	2.05641
-0.17	2.00802
-0.169	2.21296
-0.168	2.00263
-0.167	2.05236
-0.166	1.75173
-0.165	1.90145
-0.164	1.57756
-0.163	1.80779
-0.162	1.68188
-0.161	1.91774
-0.16	1.75833
-0.159	1.83331
-0.158	1.58985
-0.157	1.57132
-0.156	1.34166
-0.155	1.57652
-0.154	1.67459
-0.153	1.74413
-0.152	1.6445
-0.151	1.55705
-0.15	1.49995
-0.149	1.61032
-0.148	1.57444
-0.147	1.61064
-0.146	1.54892
-0.145	1.75079
-0.144	1.88558
-0.143	1.7609
-0.142	1.69842
-0.141	1.62776
-0.14	1.6717
-0.139	1.62511
-0.138	1.80475
-0.137	1.73362
-0.136	1.77003
-0.135	1.53552
-0.134	1.53793
-0.133	1.3074
-0.132	1.44077
-0.131	1.3119
-0.13	1.43676
-0.129	1.32165
-0.128	1.41464
-0.127	1.11456
-0.126	1.09665
-0.125	0.5
-0.124	1.09465
-0.123	1.11056
-0.122	1.40864
-0.121	1.31365
-0.12	1.42676
-0.119	1.2999
-0.118	1.42677
-0.117	1.29149
-0.116	1.51973
-0.115	1.51531
-0.114	1.74746
-0.113	1.70916
-0.112	1.62834
-0.111	1.44705
-0.11	1.49156
-0.109	1.44576
-0.108	1.51442
-0.107	1.5749
-0.106	1.69758
-0.105	1.56079
-0.104	1.35692
-0.103	1.41664
-0.102	1.37844
-0.101	1.41232
-0.1	1.29995
-0.099	1.35505
-0.098	1.4405
-0.097	1.5386
-0.096	1.46754
-0.095	1.36652
-0.094	1.12871
-0.093	1.37794
-0.092	1.3776
-0.091	1.60592
-0.09	1.5552
-0.089	1.69669
-0.088	1.44569
-0.087	1.44493
-0.086	1.20051
-0.085	1.50458
-0.084	1.37722
-0.083	1.66462
-0.082	1.59556
-0.081	1.83395
-0.08	1.60959
-0.079	1.68086
-0.078	1.52369
-0.077	1.79708
-0.076	1.80955
-0.075	2.09949
-0.074	1.79914
-0.073	1.7529
-0.072	1.60112
-0.071	1.73113
-0.07	1.52112
-0.069	1.52495
-0.068	1.53748
-0.067	1.66968
-0.066	1.58076
-0.065	1.60435
-0.064	1.45768
-0.063	1.32274
-0.062	1.24041
-0.061	1.36792
-0.06	1.50207
-0.059	1.52113
-0.058	1.60206
-0.057	1.45685
-0.056	1.4371
-0.055	1.41996
-0.054	1.61658
-0.053	1.5347
-0.052	1.67363
-0.051	1.71255
-0.05	1.99909
-0.049	1.69591
-0.048	1.67648
-0.047	1.39007
-0.046	1.59483
-0.045	1.51083
-0.044	1.72234
-0.043	1.47639
-0.042	1.53118
-0.041	1.2363
-0.04	1.40681
-0.039	1.08814
-0.038	1.32682
-0.037	1.16344
-0.036	1.40871
-0.035	1.2527
-0.034	1.34769
-0.033	1.10984
-0.032	1.0982
-0.031	0.84177
-0.03	1.06511
-0.029	1.15138
-0.028	1.27302
-0.027	1.16199
-0.026	1.06761
-0.025	0.999743
-0.024	1.09939
-0.023	1.05022
-0.022	1.07391
-0.021	1.05673
-0.02	1.24681
-0.019	1.37253
-0.018	1.23224
-0.017	1.15987
-0.016	1.0745
-0.015	1.16367
-0.014	1.10196
-0.013	1.2733
-0.012	1.26308
-0.011	1.28768
-0.01	1.04261
-0.009	1.09032
-0.008	0.84707
-0.007	0.967454
-0.006	0.828246
-0.005	0.940099
-0.004	0.81216
-0.003	0.948392
-0.002	0.637616
-0.001	0.60787
0	0
0.001	0.60787
0.002	0.637616
0.003	0.948392
0.004	0.81216
0.005	0.940099
0.006	0.828246
0.007	0.967454
0.008	0.84707
0.009	1.09032
0.01	1.04261
0.011	1.28768
0.012	1.26308
0.013	1.2733
0.014	1.10196
0.015	1.16367
0.016	1.0745
0.017	1.15987
0.018	1.23224
0.019	1.37253
0.02	1.24681
0.021	1.05673
0.022	1.07391
0.023	1.05022
0.024	1.09939
0.025	0.999743
0.026	1.06761
0.027	1.16199
0.028	1.27302
0.029	1.15138
0.03	1.06511
0.031	0.84177
0.032	1.0982
0.033	1.10984
0.034	1.34769
0.035	1.2527
0.036	1.40871
0.037	1.16344
0.038	1.32682
0.039	1.08814
0.04	1.40681
0.041	1.2363
0.042	1.53118
0.043	1.47639
0.044	1.72234
0.045	1.51083
0.046	1.59483
0.047	1.39007
0.048	1.67648
0.049	1.69591
0.05	1.99909
0.051	1.71255
0.052	1.67363
0.053	1.5347
0.054	1.61658
0.055	1.41996
0.056	1.4371
0.057	1.45685
0.058	1.60206
0.059	1.52113
0.06	1.50207
0.061	1.36792
0.062	1.24041
0.063	1.32274
0.064	1.45768
0.065	1.60435
0.066	1.58076
0.067	1.66968
0.068	1.53748
0.069	1.52495
0.07	1.52112
0.071	1.73113
0.072	1.60112
0.073	1.7529
0.074	1.79914
0.075	2.09949
0.076	1.80955
0.077	1.79708
0.078	1.52369
0.079	1.68086
0.08	1.60959
0.081	1.83395
0.082	1.59556
0.083	1.66462
0.084	1.37722
0.085	1.50458
0.086	1.20051
0.087	1.44493
0.088	1.44569
0.089	1.69669
0.09	1.5552
0.091	1.60592
0.092	1.3776
0.093	1.37794
0.094	1.12871
0.095	1.36652
0.096	1.46754
0.097	1.5386
0.098	1.4405
0.099	1.35505
0.1	1.29995
0.101	1.41232
0.102	1.37844
0.103	1.41664
0.104	1.35692
0.105	1.56079
0.106	1.69758
0.107	1.5749
0.108	1.51442
0.109	1.44576
0.11	1.49156
0.111	1.44705
0.112	1.62834
0.113	1.70916
0.114	1.74746
0.115	1.51531
0.116	1.51973
0.117	1.29149
0.118	1.42677
0.119	1.2999
0.12	1.42676
0.121	1.31365
0.122	1.40864
0.123	1.11056
0.124	1.09465
0.125	0.5
0.126	1.09665
0.127	1.11456
0.128	1.41464
0.129	1.32165
0.13	1.43676
0.131	1.3119
0.132	1.44077
0.133	1.3074
0.134	1.53793
0.135	1.53552
0.136	1.77003
0.137	1.73362
0.138	1.80475
0.139	1.62511
0.14	1.6717
0.141	1.62776
0.142	1.69842
0.143	1.7609
0.144	1.88558
0.145	1.75079
0.146	1.54892
0.147	1.61064
0.148	1.57444
0.149	1.61032
0.15	1.49995
0.151	1.55705
0.152	1.6445
0.153	1.74413
0.154	1.67459
0.155	1.57652
0.156	1.34166
0.157	1.57132
0.158	1.58985
0.159	1.83331
0.16	1.75833
0.161	1.91774
0.162	1.68188
0.163	1.80779
0.164	1.57756
0.165	1.90145
0.166	1.75173
0.167	2.05236
0.168	2.00263
0.169	2.21296
0.17	2.00802
0.171	2.05641
0.172	1.92289
0.173	2.18118
0.174	2.22498
0.175	2.49909
0.176	2.1838
0.177	2.16927
0.178	2.00226
0.179	2.12125
0.18	1.93964
0.181	1.92961
0.182	1.9728
0.183	2.08988
0.184	1.99114
0.185	2.04144
0.186	1.87822
0.187	1.73333
0.188	1.80961
0.189	1.95674
0.19	2.12122
0.191	2.07328
0.192	2.17437
0.193	2.05904
0.194	2.01747
0.195	2.02955
0.196	2.21331
0.197	2.09643
0.198	2.26508
0.199	2.28131
0.2	2.59949
0.201	2.32738
0.202	2.2849
0.203	2.02838
0.204	2.16493
0.205	2.11802
0.206	2.32456
0.207	2.11618
0.208	2.16836
0.209	1.86973
0.21	2.02145
0.211	1.69956
0.212	1.93179
0.213	1.95788
0.214	2.19574
0.215	2.03833
0.216	2.11531
0.217	1.87385
0.218	1.85732
0.219	1.62122
0.22	1.87495
0.221	1.94972
0.222	2.03391
0.223	1.95315
0.224	1.83817
0.225	1.79995
0.226	1.9292
0.227	1.86578
0.228	1.92086
0.229	1.87379
0.23	2.05235
0.231	2.20602
0.232	2.05381
0.233	2.01021
0.234	1.9542
0.235	2.00857
0.236	1.94711
0.237	2.11609
0.238	2.22228
0.239	2.24803
0.24	1.99865
0.241	2.02837
0.242	1.78718
0.243	1.90567
0.244	1.80834
0.245	1.91832
0.246	1.82982
0.247	1.91322
0.248	1.59755
0.249	1.61224
0.25	1
0.251	1.61424
0.252	1.60155
0.253	1.91922
0.254	1.83782
0.255	1.92832
0.256	1.82105
0.257	1.91932
0.258	1.80354
0.259	2.04566
0.26	2.01865
0.261	2.26932
0.262	2.24664
0.263	2.21674
0.264	2.05082
0.265	2.11357
0.266	2.06048
0.267	2.11973
0.268	2.16471
0.269	2.32014
0.27	2.16766
0.271	1.99175
0.272	2.03988
0.273	1.98761
0.274	2.0519
0.275	1.925
0.276	1.96587
0.277	2.08195
0.278	2.16556
0.279	2.08195
0.28	2.01007
0.281	1.75899
0.282	1.99668
0.283	2.0145
0.284	2.25902
0.285	2.18333
0.286	2.34203
0.287	2.10723
0.288	2.15744
0.289	1.92827
0.29	2.25145
0.291	2.10102
0.292	2.40201
0.293	2.35253
0.294	2.56185
0.295	2.35802
0.296	2.40765
0.297	2.27253
0.298	2.53153
0.299	2.57427
0.3	2.84909
0.301	2.53451
0.302	2.51892
0.303	2.3519
0.304	2.47196
0.305	2.28964
0.306	2.2789
0.307	2.32315
0.308	2.43952
0.309	2.34185
0.31	2.39144
0.311	2.22751
0.312	2.08368
0.313	2.08497
0.314	2.23102
0.315	2.39622
0.316	2.34899
0.317	2.44902
0.318	2.3344
0.319	2.29175
0.32	2.30455
0.321	2.48902
0.322	2.37107
0.323	2.53973
0.324	2.55702
0.325	2.87449
0.326	2.60167
0.327	2.56026
0.328	2.30302
0.329	2.44065
0.33	2.39302
0.331	2.59885
0.332	2.39153
0.333	2.44301
0.334	2.14402
0.335	2.29645
0.336	1.97527
0.337	2.20644
0.338	2.15823
0.339	2.39503
0.34	2.23833
0.341	2.31602
0.342	2.0735
0.343	2.05768
0.344	1.82199
0.345	2.07507
0.346	2.14895
0.347	2.23456
0.348	2.15295
0.349	2.03887
0.35	2
0.351	2.1289
0.352	2.06661
0.353	2.12088
0.354	2.07475
0.355	2.25266
0.356	2.40714
0.357	2.25371
0.358	2.21073
0.359	2.15348
0.36	2.20857
0.361	2.14782
0.362	2.31574
0.363	2.34764
0.364	2.37232
0.365	2.12365
0.366	2.15266
0.367	1.91254
0.368	2.03032
0.369	1.93405
0.37	2.04332
0.371	1.95482
0.372	2.03822
0.373	1.72255
0.374	1.73724
0.375	0.375
0.376	0.989239
0.377	0.976552
0.378	1.29422
0.379	1.21282
0.38	1.30332
0.381	1.19605
0.382	1.29432
0.383	1.17854
0.384	1.42066
0.385	1.39365
0.386	1.64432
0.387	1.62164
0.388	1.59174
0.389	1.42582
0.39	1.48857
0.391	1.43548
0.392	1.51056
0.393	1.53655
0.394	1.7078
0.395	1.54899
0.396	1.36042
0.397	1.42437
0.398	1.35945
0.399	1.41424
0.4	1.3
0.401	1.35353
0.402	1.45378
0.403	1.53107
0.404	1.46328
0.405	1.37874
0.406	1.14665
0.407	1.37484
0.408	1.37368
0.409	1.63402
0.41	1.57098
0.411	1.72336
0.412	1.47274
0.413	1.54193
0.414	1.29694
0.415	1.6138
0.416	1.47602
0.417	1.79283
0.418	1.7307
0.419	1.92419
0.42	1.73935
0.421	1.77632
0.422	1.63753
0.423	1.90942
0.424	1.93661
0.425	2.22409
0.426	1.89686
0.427	1.89708
0.428	1.71741
0.429	1.85329
0.43	1.67097
0.431	1.64124
0.432	1.70132
0.433	1.7987
0.434	1.71685
0.435	1.75379
0.436	1.60884
0.437	1.44919
0.438	1.45048
0.439	1.61235
0.44	1.75856
0.441	1.72399
0.442	1.8082
0.443	1.71256
0.444	1.6541
0.445	1.68588
0.446	1.87035
0.447	1.73658
0.448	1.91789
0.449	1.91937
